,contig_id,e-value,sample_id,seq_length,taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,GOLD Analysis Project Type,GOLD Sequencing Project ID,Geographic Location,Latitude,Longitude,Oxygen Concentration,pH,Salinity,Salinity Concentration,Sample Collection Temperature,Genome Size   * assembled,Gene Count   * assembled,Genome Bin Count   * assembled,temperature_num,pH_num,pH_low,pH_high,pH_avg,pH_range
4450,Ga0496368_000457_11591_13153,4.4e-151,3300045864,520,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4451,Ga0496368_007994_1_1545,2.3999999999999998e-148,3300045864,515,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4452,Ga0496368_008005_3_1277,2.4999999999999998e-135,3300045864,424,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4453,Ga0496368_006519_1_1218,4.2000000000000003e-134,3300045864,405,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4454,Ga0496368_002909_2491_3399,1.8e-119,3300045864,303,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4455,Ga0496368_014157_38_1021,6.6e-109,3300045864,327,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4456,Ga0496368_006237_1124_1858,2.1e-107,3300045864,244,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4457,Ga0496368_010874_2_1015,6.300000000000001e-87,3300045864,337,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4458,Ga0496368_012683_254_1102,4.3e-78,3300045864,283,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4459,Ga0496368_027674_2_613,1.2e-73,3300045864,204,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4460,Ga0496368_020713_1_711,5.1e-71,3300045864,237,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4461,Ga0496368_016881_218_901,2.1999999999999998e-69,3300045864,228,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4462,Ga0496368_010574_33_725,1.1e-67,3300045864,230,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4463,Ga0496368_002347_33_725,3.9000000000000005e-67,3300045864,230,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4464,Ga0496368_006237_446_1027,6e-60,3300045864,193,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4465,Ga0496368_000849_8177_8887,9.4e-58,3300045864,236,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4466,Ga0496368_005786_3_473,2.1000000000000002e-57,3300045864,157,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4467,Ga0496368_034670_63_551,9.999999999999999e-51,3300045864,163,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4468,Ga0496368_009077_861_1400,1.5e-45,3300045864,180,3300045864,*Microbiome,Permanent Draft,"Hot spring sediment microbial communities from Yellowstone National Park, WY, United States","Hot spring sediment microbial communities from the Norris Geyser Basin, Yellowstone National Park, WY, United States - MSUNE_N_05","University of Wisconsin, Madison",3300045864.0,Metagenome Analysis,Gp0569481,"Yellowstone National Park, Wyoming, USA",44.7311,-110.710192,,2.926,,,87.4,117671745,271373,,87.4,2.926,2.926,2.926,2.926,0.0
4469,YNP18_103500,1.3e-202,2016842004,518,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4470,YNP18_490650,8.2e-173,2016842004,463,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4471,YNP18_358990,1.5e-149,2016842004,376,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4472,YNP18_385550,5.6e-119,2016842004,292,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4473,YNP18_100390,1.8e-112,2016842004,248,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4474,YNP18_430590,7.6e-112,2016842004,277,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4475,YNP18_255440,3.3e-105,2016842004,250,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4476,YNP18_267550,5.4e-102,2016842004,275,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4477,YNP18_43220,1.1e-99,2016842004,252,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4478,YNP18_619230,9.4e-97,2016842004,258,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4479,YNP18_251420,5.2e-93,2016842004,216,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4480,YNP18_598960,5.2e-81,2016842004,198,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4481,YNP18_318820,3.1e-78,2016842004,256,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4482,YNP18_57800,3.1e-65,2016842004,197,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4483,YNP18_581560,5e-62,2016842004,198,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4484,YNP18_411090,6.6e-61,2016842004,188,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4485,YNP18_577990,1.4e-54,2016842004,160,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
4486,YNP18_613530,6.4e-54,2016842004,244,2016842004,*Microbiome,Draft,"Hot spring microbial communities from Yellowstone National Park, Wyoming, USA","Hot spring microbial communities from Yellowstone National Park, Wyoming, USA - YNP18 Washburn Springs #1",DOE Joint Genome Institute (JGI),2016842004.0,Metagenome Analysis,Gp0051405,"Yellowstone National Park, WY",44.7649458,-110.4303679,,6.4,,,76 C,38709330,62242,0.0,76.0,6.4,6.4,6.4,6.4,0.0
